Date,Price
03/17/15,23901.49
03/16/15,23949.55
03/13/15,23823.21
2003/12/15,23797.96
2003/11/15,23717.97
2003/10/15,23896.98
2003/9/15,24123.05
2003/6/15,24164
2003/5/15,24193.04
2003/4/15,24465.38
2003/3/15,24702.78
2003/2/15,24887.44
02/27/15,24823.29
02/26/15,24902.06
02/25/15,24778.28
02/24/15,24750.07
02/23/15,24836.76
02/18/15,24832.08
02/17/15,24784.88
02/16/15,24726.53
02/13/15,24682.54
2002/12/15,24422.15
2002/11/15,24315.02
2002/10/15,24528.1
2002/9/15,24521
2002/6/15,24679.39
2002/5/15,24765.49
2002/4/15,24679.76
2002/3/15,24554.78
2002/2/15,24484.74
01/30/15,24507.05
01/29/15,24595.85
01/28/15,24861.81
01/27/15,24807.28
01/26/15,24909.9
01/23/15,24850.45
01/22/15,24522.63
01/21/15,24352.58
01/20/15,23951.16
01/19/15,23738.49
01/16/15,24103.52
01/15/15,24350.91
01/14/15,24112.6
01/13/15,24215.97
2001/12/15,24026.46
2001/9/15,23919.95
2001/8/15,23835.53
2001/7/15,23681.26
2001/6/15,23485.41
2001/5/15,23721.32
2001/2/15,23857.82
12/31/14,23605.04
12/30/14,23501.1
12/29/14,23773.18
12/24/14,23349.34
12/23/14,23333.69
12/22/14,23408.57
12/19/14,23116.63
12/18/14,22832.21
12/17/14,22585.84
12/16/14,22670.5
12/15/14,23027.85
2012/12/14,23249.2
2012/11/14,23312.54
2012/10/14,23524.52
2012/9/14,23485.83
2012/8/14,24047.67
2012/5/14,24002.64
2012/4/14,23832.56
2012/3/14,23428.62
2012/2/14,23654.3
2012/1/14,23367.45
11/28/14,23987.45
11/27/14,24004.28
11/26/14,24111.98
11/25/14,23843.91
11/24/14,23893.14
11/21/14,23437.12
11/20/14,23349.64
11/19/14,23373.31
11/18/14,23529.17
11/17/14,23797.08
11/14/14,24087.38
11/13/14,24019.94
2011/12/14,23938.18
2011/11/14,23808.28
2011/10/14,23744.7
2011/7/14,23550.24
2011/6/14,23649.31
2011/5/14,23695.62
2011/4/14,23845.66
2011/3/14,23915.97
10/31/14,23998.06
10/30/14,23702.04
10/29/14,23819.87
10/28/14,23520.36
10/27/14,23143.23
10/24/14,23302.2
10/23/14,23333.18
10/22/14,23403.97
10/21/14,23088.58
10/20/14,23070.26
10/17/14,23023.21
10/16/14,22900.94
10/15/14,23140.05
10/14/14,23047.97
10/13/14,23143.38
2010/10/14,23088.54
2010/9/14,23534.53
2010/8/14,23263.33
2010/7/14,23422.52
2010/6/14,23315.04
2010/3/14,23064.56
09/30/14,22932.98
09/29/14,23229.21
09/26/14,23678.41
09/25/14,23768.13
09/24/14,23921.61
09/23/14,23837.07
09/22/14,23955.49
09/19/14,24306.16
09/18/14,24168.72
09/17/14,24376.41
09/16/14,24136.01
09/15/14,24356.99
2009/12/14,24595.32
2009/11/14,24662.64
2009/10/14,24705.36
2009/8/14,25190.45
2009/5/14,25240.15
2009/4/14,25297.92
2009/3/14,25317.95
2009/2/14,24749.02
2009/1/14,24752.09
08/29/14,24742.06
08/28/14,24741
08/27/14,24918.75
08/26/14,25074.5
08/25/14,25166.91
08/22/14,25112.23
08/21/14,24994.1
08/20/14,25159.76
08/19/14,25122.95
08/18/14,24955.46
08/15/14,24954.94
08/14/14,24801.36
08/13/14,24890.34
2008/12/14,24689.41
2008/11/14,24646.02
2008/8/14,24331.41
2008/7/14,24387.56
2008/6/14,24584.13
2008/5/14,24648.26
2008/4/14,24600.08
2008/1/14,24532.43
07/31/14,24756.85
07/30/14,24732.21
07/29/14,24640.53
07/28/14,24428.63
07/25/14,24216.01
07/24/14,24141.5
07/23/14,23971.87
07/22/14,23782.11
07/21/14,23387.14
07/18/14,23454.79
07/17/14,23520.87
07/16/14,23523.28
07/15/14,23459.96
07/14/14,23346.67
2007/11/14,23233.45
2007/10/14,23238.99
2007/9/14,23176.07
2007/8/14,23541.38
2007/7/14,23540.92
2007/4/14,23546.36
2007/3/14,23531.44
2007/2/14,23549.62
06/30/14,23190.72
06/27/14,23221.52
06/26/14,23197.83
06/25/14,22866.7
06/24/14,22880.64
06/23/14,22804.81
06/20/14,23194.06
06/19/14,23167.73
06/18/14,23181.72
06/17/14,23203.59
06/16/14,23300.67
06/13/14,23319.17
2006/12/14,23175.02
2006/11/14,23257.29
2006/10/14,23315.74
2006/9/14,23117.47
2006/6/14,22951
2006/5/14,23109.66
2006/4/14,23151.71
2006/3/14,23291.04
05/30/14,23081.65
05/29/14,23010.14
05/28/14,23080.03
05/27/14,22944.3
05/26/14,22963.18
05/23/14,22965.86
05/22/14,22953.76
05/21/14,22836.52
05/20/14,22834.68
05/19/14,22704.5
05/16/14,22712.91
05/15/14,22730.86
05/14/14,22582.77
05/13/14,22352.38
2005/12/14,22261.61
2005/9/14,21862.99
2005/8/14,21837.12
2005/7/14,21746.26
2005/5/14,21976.33
2005/2/14,22260.67
04/30/14,22133.97
04/29/14,22453.89
04/28/14,22132.53
